4 - a good deal to be said on that point said
2 - which the valiant don quixote had with the car or
2 - which they were to disenchant the peerless dulcinea del toboso
2 - which to his misfortune he took to be a castle
2 - which treats of address displayed by the fair dorothea with
2 - which treats of how don quixote took leave of the
2 - which treats of more curious incidents that occurred at the
2 - which treats of the character and pursuits of the famous
2 - which treats of the curious discourse don quixote delivered on
2 - which treats of the droll device and method adopted to
2 - which treats of the exalted adventure and rich prize of
2 - which treats of the first sally the ingenious don quixote
2 - which treats of the heroic and prodigious battle don quixote
2 - which treats of the notable altercation which sancho panza had
2 - which treats of the shrewd conversation which sancho panza held
2 - which treats of the strange and delightful adventure that befell
2 - which treats of the strange things that happened to the
2 - which treats of what befell don quixote party at the
2 - which treats of what further took place in the inn
2 - which treats of what he who reads will see or
2 - which was achieved by the valiant don quixote of la
2 - which was one of the rarest adventures related in this
2 - which with an expenditure of sweat he brought to a
2 - while the year for which he had given his word
2 - white moon was likewise don gregorio release and other events
2 - who against their will were being carried where they had
2 - who carried the letter to teresa panza sancho panza wife
2 - who flogged the duenna and pinched don quixote and also
2 - who master pedro and his ape were together with the
2 - who reads them will know if he reads them with
2 - who reads will see or what he who has it
2 - who the enchanters and executioners were who flogged the duenna
2 - who the knight of the mirrors and his squire were
2 - who the knight of the white moon was likewise don
2 - wife teresa panza and other matters worthy of being duly
2 - will see or what he who has it read to
2 - will were being carried where they had no wish to
2 - wine and brings the novel of the ill advised curiosity
2 - with a letter which sancho panza wrote to his wife
2 - with an expenditure of sweat he brought to a happy
2 - with certain skins of red wine and brings the novel
2 - with don quixote niece and housekeeper together with other droll
2 - with dona rodriguez the duchess duenna together with other occurrences
2 - with his master and of the adventure that befell him
2 - with his master don quixote and other adventures worth relating
2 - with less peril than any ever achieved by any famous
2 - with matters indispensable for the clear comprehension of this history
2 - with other matters that partake of the true rather than
2 - with other matters worthy of record in this great history
2 - with other strange things that came to pass in the
2 - with the adventure of the enchanted head together with other
2 - with the car or cart of the cortes of death
2 - with the goatherd together with the rare adventure of the
2 - with the mishap don quixote had in the braying adventure
2 - with the rare adventure of the penitents which with an
2 - with the sensible original and tranquil colloquy that passed between
2 - with the witty and impudent altisidora one of the duchess
2 - with their scheme together with other matters worthy of record
2 - with what the goatherd told those who were carrying off
2 - wonderful things the incomparable don quixote said he saw in
2 - word was running its course with other events truly delectable
2 - would be glad if it were god will not to
2 - x of the pleasant discourse that passed between don quixote
2 - x wherein is related the crafty device sancho adopted to
2 - xi of the strange adventure which the valiant don quixote
2 - xii of the strange adventure which befell the valiant don
2 - xii of what a goatherd related to those with don
2 - xiii in which is continued the adventure of the knight
2 - xiii in which is ended the story of the shepherdess
2 - xiv wherein are inserted the despairing verses of the dead
2 - xiv wherein is continued the adventure of the knight of
2 - xix in which is related the adventure of the enamoured
2 - xix of the shrewd discourse which sancho held with his
2 - xl in which the story of the captive is continued
2 - xl of matters relating and belonging to this adventure and
2 - xli of the arrival of clavileno and the end of
2 - xlii of the counsels which don quixote gave sancho panza
2 - xlii which treats of what further took place in the
2 - xliii of the second set of counsels don quixote gave
2 - xliii wherein is related the pleasant story of the muleteer
2 - xliv how sancho panza was conducted to his government and
2 - xliv in which are continued the unheard of adventures of
2 - xlix of what happened sancho in making the round of
2 - xlix which treats of the shrewd conversation which sancho panza
2 - xlv in which the doubtful question of mambrino helmet and
2 - xlv of how the great sancho panza took possession of
2 - xlvi of the end of the notable adventure of the
2 - xlvi of the terrible bell and cat fright that don
2 - xlvii of the strange manner in which don quixote of
2 - xlvii wherein is continued the account of how sancho panza
2 - xlviii in which the canon pursues the subject of the
2 - xlviii of what befell don quixote with dona rodriguez the
2 - xv in which is related the unfortunate adventure that don
2 - xv wherein it is told and known who the knight
2 - xvi of what befell don quixote with a discreet gentleman
2 - xvi of what happened to the ingenious gentleman in the
2 - xvii in which are contained the innumerable troubles which the
2 - xvii wherein is shown the furthest and highest point which
2 - xviii in which is related the discourse sancho panza held
2 - xviii of what happened don quixote in the castle or
2 - xx of the unexampled and unheard of adventure which was
2 - xx wherein an account is given of the wedding of
2 - xxi in which camacho wedding is continued with other delightful
2 - xxi which treats of the exalted adventure and rich prize
2 - xxii of the freedom don quixote conferred on several unfortunates
2 - xxii wherein is related the grand adventure of the cave
2 - xxiii of the wonderful things the incomparable don quixote said
2 - xxiii of what befell don quixote in the sierra morena
2 - xxiv in which is continued the adventure of the sierra
2 - xxiv wherein are related a thousand trifling matters as trivial
2 - xxix which treats of the droll device and method adopted
2 - xxv wherein is set down the braying adventure and the
2 - xxv which treats of the strange things that happened to
2 - xxvi in which are continued the refinements wherewith don quixote
2 - xxvi wherein is continued the droll adventure of the puppet
2 - xxvii of how the curate and the barber proceeded with
2 - xxvii wherein it is shown who master pedro and his
2 - xxviii of matters that benengeli says he who reads them
2 - xxviii which treats of the strange and delightful adventure that
2 - xxx which treats of address displayed by the fair dorothea
2 - xxxi of the delectable discussion between don quixote and sancho
2 - xxxii of the reply don quixote gave his censurer with
2 - xxxii which treats of what befell don quixote party at
2 - xxxiii in which is related the novel of the ill
2 - xxxiii of the delectable discourse which the duchess and her
2 - xxxiv in which is continued the novel of the ill
2 - xxxiv which relates how they learned the way in which
2 - xxxix in which the trifaldi continues her marvellous and memorable
2 - xxxv wherein is continued the instruction given to don quixote
2 - xxxv which treats of the heroic and prodigious battle don
2 - xxxvi wherein is related the strange and undreamt of adventure
2 - xxxvi which treats of more curious incidents that occurred at
2 - xxxvii in which is continued the story of the famous
2 - xxxvii wherein is continued the notable adventure of the distressed
2 - xxxviii wherein is told the distressed duenna tale of her
2 - xxxviii which treats of the curious discourse don quixote delivered
2 - year for which he had given his word was running
2 - yours till death the knight of the rueful countenance and

Don Quixote de la Mancha!
Word Count: 411734
Different Words: 410196
Character Count: 2196557
Biggest Word: straightforwardly
Words used less than 3 times: 820362 which is 410196.0 / 820362.0)
Program ended with exit code: 0
