4 - aeneas what worse shall i call thee barabbas go with thee
2 - with the witty and impudent altisidora one of the duchess damsels
2 - with their scheme together with other matters worthy of record in
2 - with what the goatherd told those who were carrying off don
2 - wonderful things the incomparable don quixote said he saw in the
2 - word was running its course with other events truly delectable and
2 - would be glad if it were god will not to be
2 - x of the pleasant discourse that passed between don quixote and
2 - x wherein is related the crafty device sancho adopted to enchant
2 - xi of the strange adventure which the valiant don quixote had
2 - xii of the strange adventure which befell the valiant don quixote
2 - xii of what a goatherd related to those with don quixote
2 - xiii in which is continued the adventure of the knight of
2 - xiii in which is ended the story of the shepherdess marcela
2 - xiv wherein are inserted the despairing verses of the dead shepherd
2 - xiv wherein is continued the adventure of the knight of the
2 - xix in which is related the adventure of the enamoured shepherd
2 - xix of the shrewd discourse which sancho held with his master
2 - xl of matters relating and belonging to this adventure and to
2 - xli of the arrival of clavileno and the end of this
2 - xlii of the counsels which don quixote gave sancho panza before
2 - xlii which treats of what further took place in the inn
2 - xliii of the second set of counsels don quixote gave sancho
2 - xliii wherein is related the pleasant story of the muleteer together
2 - xliv how sancho panza was conducted to his government and of
2 - xliv in which are continued the unheard of adventures of the
2 - xlix of what happened sancho in making the round of his
2 - xlix which treats of the shrewd conversation which sancho panza held
2 - xlv in which the doubtful question of mambrino helmet and the
2 - xlv of how the great sancho panza took possession of his
2 - xlvi of the end of the notable adventure of the officers
2 - xlvi of the terrible bell and cat fright that don quixote
2 - xlvii of the strange manner in which don quixote of la
2 - xlvii wherein is continued the account of how sancho panza conducted
2 - xlviii in which the canon pursues the subject of the books
2 - xlviii of what befell don quixote with dona rodriguez the duchess
2 - xv in which is related the unfortunate adventure that don quixote
2 - xv wherein it is told and known who the knight of
2 - xvi of what befell don quixote with a discreet gentleman of
2 - xvi of what happened to the ingenious gentleman in the inn
2 - xvii in which are contained the innumerable troubles which the brave
2 - xvii wherein is shown the furthest and highest point which the
2 - xviii in which is related the discourse sancho panza held with
2 - xviii of what happened don quixote in the castle or house
2 - xx of the unexampled and unheard of adventure which was achieved
2 - xx wherein an account is given of the wedding of camacho
2 - xxi in which camacho wedding is continued with other delightful incidents
2 - xxi which treats of the exalted adventure and rich prize of
2 - xxii of the freedom don quixote conferred on several unfortunates who
2 - xxii wherein is related the grand adventure of the cave of
2 - xxiii of the wonderful things the incomparable don quixote said he
2 - xxiii of what befell don quixote in the sierra morena which
2 - xxiv in which is continued the adventure of the sierra morena
2 - xxiv wherein are related a thousand trifling matters as trivial as
2 - xxix which treats of the droll device and method adopted to
2 - xxv wherein is set down the braying adventure and the droll
2 - xxv which treats of the strange things that happened to the
2 - xxvi in which are continued the refinements wherewith don quixote played
2 - xxvi wherein is continued the droll adventure of the puppet showman
2 - xxvii of how the curate and the barber proceeded with their
2 - xxvii wherein it is shown who master pedro and his ape
2 - xxviii of matters that benengeli says he who reads them will
2 - xxviii which treats of the strange and delightful adventure that befell
2 - xxx which treats of address displayed by the fair dorothea with
2 - xxxi of the delectable discussion between don quixote and sancho panza
2 - xxxii of the reply don quixote gave his censurer with other
2 - xxxii which treats of what befell don quixote party at the
2 - xxxiii in which is related the novel of the ill advised
2 - xxxiii of the delectable discourse which the duchess and her damsels
2 - xxxiv in which is continued the novel of the ill advised
2 - xxxiv which relates how they learned the way in which they
2 - xxxix in which the trifaldi continues her marvellous and memorable story
2 - xxxv wherein is continued the instruction given to don quixote touching
2 - xxxv which treats of the heroic and prodigious battle don quixote
2 - xxxvi wherein is related the strange and undreamt of adventure of
2 - xxxvi which treats of more curious incidents that occurred at the
2 - xxxvii in which is continued the story of the famous princess
2 - xxxvii wherein is continued the notable adventure of the distressed duenna
2 - xxxviii wherein is told the distressed duenna tale of her misfortunes
2 - xxxviii which treats of the curious discourse don quixote delivered on
2 - year for which he had given his word was running its

Don Quixote de la Mancha!
Word Count: 411734
Different Words: 410370
Character Count: 2196557
Biggest Word: straightforwardly
Words used less than 3 times: 820721 which is 410370.0 / 820721.0)
Program ended with exit code: 0
